1.000000000000000000e+00
9.720860181350815532e-01
9.616089997963080949e-01
9.534755044991142237e-01
9.449889517437569664e-01
9.352946092228131558e-01
9.240393754112556923e-01
9.111326556137598898e-01
8.966420873000447989e-01
8.807149372640663554e-01
8.635273050821907770e-01
8.452596782647805451e-01
8.260872348702187340e-01
8.061765116561769862e-01
7.856836933137861800e-01
7.647542032960561453e-01
7.435218942844621370e-01
7.221091102058350142e-01
7.006265839011022178e-01
6.791737073648914658e-01
6.578388870531660659e-01
6.366999617274389234e-01
6.158247863455528215e-01
5.952717034528330897e-01
5.750904379887288309e-01
5.553224827976267486e-01
5.360020151084073925e-01
5.171563495486775075e-01
4.988067698710458853e-01
4.809690964855061757e-01
4.636541923284871469e-01
4.468686749077506182e-01
4.306154304744662098e-01
4.148939505775670056e-01
3.997009831757102893e-01
3.850308486056953083e-01
3.708758206361315035e-01
3.572264888140057604e-01
3.440721549395119871e-01
3.314007923850211812e-01
3.191997505161361381e-01
3.074555370619364014e-01
2.961543369080893995e-01
2.852819234240141499e-01
2.748239981511635954e-01
2.647661597535564404e-01
2.550940999587897329e-01
2.457935704833643098e-01
2.368506810445196176e-01
2.282516505018134523e-01
2.199831308989993184e-01
2.120321141176552959e-01
2.043858982410853287e-01
1.970322823167484361e-01
1.899593682262654681e-01
1.831557922409701999e-01
1.766105557572626994e-01
1.703130406038621814e-01
1.642531586760681839e-01
1.584211137750985154e-01
1.528076751005736089e-01
1.474037890894137059e-01
1.422010321701806801e-01
1.371911192339700936e-01
1.323662756155070119e-01
1.277190960654646101e-01
1.232423608281868754e-01
1.189292841823158114e-01
1.147733400376061280e-01
1.107683031744072233e-01
1.069082435991488139e-01
1.031874410778110818e-01
9.960047337696628644e-02
9.614219650673570816e-02
9.280764093160848160e-02
8.959199525502829775e-02
8.649076761252545709e-02
8.349962434487374907e-02
8.061436210443079231e-02
7.783102916346021360e-02
7.514588592472910833e-02
7.255514816489205820e-02
7.005541983330616784e-02
6.764328451266969633e-02
6.531556253972421733e-02
6.306914966606926021e-02
6.090110209102121697e-02
5.880856110035584394e-02
5.678879095791523196e-02
5.483919925965155540e-02
5.295727038512671597e-02
5.114052284820570088e-02
4.938670100022097414e-02
4.769351113603972903e-02
4.605883936262263056e-02
4.448061906520572178e-02
4.295686573309071693e-02
4.148560042676446846e-02
4.006501171995530824e-02
