1,BA-DMA,1,,,,,
0.826917,BA-DAAm,1.209311213,,,DMA,BA,DAAm
1.878996,DMA-BA,0.532199111,,DMA,,,
0.591204,DMA-DAAm,1.691463522,,,,,
1.966059,DAAm-BA,0.508631735,,,,,
2.025648,DAAm-DMA,0.493669186,,,,,
