1.194152675852151874e-01 4.883971937189149348e-02 5.153475761794733268e-02 2.153040032319332442e-02 5.000205031955454182e-02 2.174041275636860032e-02 2.112665917768543830e-02 9.795089542454156126e-03
4.966365241699352562e-02 2.057852129029429794e-02 2.241248506454108363e-02 9.155116131398252990e-03 2.155562299759472208e-02 9.724045456271689439e-03 9.150410224834351972e-03 3.719574136689044429e-03
5.121088580919842814e-02 2.283663386233959411e-02 2.135433420059361376e-02 8.673917469932982890e-03 2.116916152384689873e-02 9.832118520895081343e-03 8.692794148928843431e-03 4.418310890203972115e-03
2.152249856979059073e-02 9.303464618976933082e-03 9.869797335688219875e-03 4.307144377213952512e-03 8.843209212950392875e-03 3.453525202294342560e-03 3.845148724808333633e-03 1.535780265246640451e-03
5.007325251671718852e-02 2.202020506236429878e-02 2.104666469004976698e-02 9.717759435697461909e-03 2.089501257349584556e-02 8.745155637044928210e-03 9.900954386251785769e-03 3.687780290106127800e-03
2.207797150943406617e-02 8.860214931561466792e-03 8.738674004539061929e-03 3.883500129180511573e-03 9.511015597665997690e-03 4.314245867307677472e-03 4.051060307727801131e-03 1.824380001218538520e-03
2.069952387392332005e-02 9.234580957563402748e-03 9.106870896564178350e-03 3.898735114506208296e-03 9.736244542243178979e-03 3.899454418940629264e-03 3.487388667359187563e-03 1.936373713323231993e-03
1.015085432330975132e-02 3.715433221152952478e-03 3.917037904869457091e-03 1.894374318274735444e-03 4.085035742207519284e-03 1.847215392986757644e-03 1.515012941209317125e-03 7.155078853664444301e-04
