-6.784642881391424007e-18 nan nan nan nan nan
9.784404140956156487e-03 3.242677670460594453e-17 nan nan nan nan
5.536304960918844026e-02 4.899948900166100491e-02 -2.539101118129233236e-18 nan nan nan
1.583852525134484684e-02 2.647872524123158142e-02 8.766042781496184710e-02 6.405323584023565083e-18 nan nan
5.076737617114257528e-02 4.326062002949458696e-02 1.159484940158420768e-02 7.810708654273069984e-02 1.504345861886846507e-17 nan
3.346106542061952349e-02 4.339386505461784865e-02 1.152387291322631013e-01 4.319017481934805253e-02 8.469584337507032878e-02 3.608817009364627079e-17
